fit,wtp
3.1686070502845927,23.77434481408627
3.1026975798897953,22.257912867636257
3.251044057329675,25.817280571965224
1.3166543878780028,3.7309182682622675
1.2507449174832046,3.492943943592982
1.3990913949230843,4.051517064971933
1.8769364066950254,6.533458311489559
1.811026936300228,6.11672569564595
1.9593734137401078,7.094880117706703
-0.684842686934704,0.5041695357918142
-0.7507521573295022,0.47201139236114437
-0.6024056798896225,0.5474929577728084
